CodMun,CodMeso,MesoRegiao,NomeMun,UF,PopEst,Barco,Metro,Mototx,Taxi,Trem,Van,Aviao,ImpacAmb_24meses,Secas_Enxurr,PoluiAr,Polui_corpoAgua,Assorea_corpoAgua,DiminVazao_corpoAgua,Desmatam,Queimad,Erosao_Desert,Dimin_FaunaFlora,MoradRiscoAmb,FaltaSaneamen,Favela,Cortico,LoteIrr,Ocupacao,AtingidoPorSeca_4a,AtingPorAlagam_4a,AtingPorErosao_4a,AtingPorEnchen_4a,AtingPorEnxurr_4a,AtingPorDeslizam_4a,Rede,TxAprv_1-5 ,TxAprv_1,TxAprv_2,TxAprv_3,TxAprv_4,TxAprv_5,IndRend_P,Mat,Port,NtMedPadr_N,IDEB_NxP,FUNDEB,Total Matriculados,Custo Aluno
3143104,3105,Triângulo Mineiro / Alto Paranaíba,Monte Carmelo,MG,48248,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Pública,99.8,100.0,99.8,99.8,99.8,99.4,1.00,245.60,237.36,6.97,6.9,9894004.31,3042.0,3252.47
3143153,3103,Jequitinhonha,Monte Formoso,MG,4936,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Estadual,-,-,-,-,-,-,-,-,-,-,-,1813394.6,570.0,3181.39
3143153,3103,Jequitinhonha,Monte Formoso,MG,4936,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,215.74,209.54,5.89,5.9,1813394.6,570.0,3181.39
3143153,3103,Jequitinhonha,Monte Formoso,MG,4936,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Pública,100.0,100.0,100.0,100.0,100.0,100.0,1.00,215.74,209.54,5.89,5.9,1813394.6,570.0,3181.39
3143203,3110,Sul / Sudoeste de Minas,Monte Santo de Minas,MG,21949,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não,Estadual,100.0,100.0,-,-,-,-,1.00,-,-,-,-,6366388.38,1919.0,3317.56
3143203,3110,Sul / Sudoeste de Minas,Monte Santo de Minas,MG,21949,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não,Municipal,97.2,100.0,100.0,89.0,100.0,98.2,0.97,236.55,228.00,6.62,6.4,6366388.38,1919.0,3317.56
3143203,3110,Sul / Sudoeste de Minas,Monte Santo de Minas,MG,21949,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não,Pública,97.2,100.0,100.0,89.0,100.0,98.2,0.97,236.55,228.00,6.62,6.4,6366388.38,1919.0,3317.56
3143401,3110,Sul / Sudoeste de Minas,Monte Sião,MG,23444,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Estadual,99.1,97.8,97.5,100.0,100.0,100.0,0.99,210.85,203.82,5.69,5.6,10372528.78,3162.0,3280.37
3143401,3110,Sul / Sudoeste de Minas,Monte Sião,MG,23444,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Municipal,95.0,98.2,99.5,85.3,100.0,93.7,0.95,243.22,233.09,6.84,6.5,10372528.78,3162.0,3280.37
3143401,3110,Sul / Sudoeste de Minas,Monte Sião,MG,23444,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Pública,95.6,98.2,99.2,87.6,100.0,94.7,0.96,237.81,228.19,6.65,6.4,10372528.78,3162.0,3280.37
3143302,3102,Norte de Minas,Montes Claros,MG,402027,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Estadual,99.5,99.3,99.8,99.6,99.8,99.2,1.00,238.18,231.80,6.72,6.7,103998527.12,31525.0,3298.92
3143302,3102,Norte de Minas,Montes Claros,MG,402027,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Municipal,97.4,99.8,99.8,92.5,99.6,95.4,0.97,230.57,217.76,6.32,6.2,103998527.12,31525.0,3298.92
3143302,3102,Norte de Minas,Montes Claros,MG,402027,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Pública,98.5,99.5,99.8,96.0,99.7,97.4,0.98,234.78,225.53,6.55,6.4,103998527.12,31525.0,3298.92
3143450,3102,Norte de Minas,Montezuma,MG,8168,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Estadual,99.2,100.0,93.3,100.0,100.0,100.0,0.99,224.61,219.22,6.24,6.1,1936389.05,616.0,3143.49
3143450,3102,Norte de Minas,Montezuma,MG,8168,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,208.48,200.23,5.58,5.6,1936389.05,616.0,3143.49
3143450,3102,Norte de Minas,Montezuma,MG,8168,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Pública,99.8,100.0,98.6,100.0,100.0,100.0,1.00,214.67,207.51,5.83,5.8,1936389.05,616.0,3143.49
3143500,3106,Central Mineira,Morada Nova de Minas,MG,8860,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não,Estadual,100.0,-,-,-,-,100.0,1.00,267.95,263.31,7.87,7.9,4394491.76,1340.0,3279.47
3143500,3106,Central Mineira,Morada Nova de Minas,MG,8860,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não,Municipal,99.8,100.0,100.0,100.0,99.3,100.0,1.00,244.68,238.21,6.96,7.0,4394491.76,1340.0,3279.47
3143500,3106,Central Mineira,Morada Nova de Minas,MG,8860,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não,Pública,99.8,100.0,100.0,100.0,99.3,100.0,1.00,250.03,243.98,7.17,7.2,4394491.76,1340.0,3279.47
3143609,3106,Central Mineira,Morro da Garça,MG,2595,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,232.39,220.24,6.40,6.4,1775528.87,535.0,3318.75
3143609,3106,Central Mineira,Morro da Garça,MG,2595,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Pública,100.0,100.0,100.0,100.0,100.0,100.0,1.00,232.39,220.24,6.40,6.4,1775528.87,535.0,3318.75
3143708,3107,Metropolitana de Belo Horizonte,Morro do Pilar,MG,3339,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,-,-,-,-,Sim,Sim,Sim,Sim,Sim,Sim,Estadual,98.9,97.1,100.0,100.0,96.4,100.0,0.99,238.85,215.54,6.44,6.4,420463.47,140.0,3003.31
3143708,3107,Metropolitana de Belo Horizonte,Morro do Pilar,MG,3339,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,-,-,-,-,Sim,Sim,Sim,Sim,Sim,Sim,Pública,99.0,97.5,100.0,100.0,97.4,100.0,0.99,238.85,215.54,6.44,6.4,420463.47,140.0,3003.31
3143807,3110,Sul / Sudoeste de Minas,Munhoz,MG,6261,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Estadual,-,-,-,-,-,-,-,-,-,-,-,1931464.66,631.0,3060.96
3143807,3110,Sul / Sudoeste de Minas,Munhoz,MG,6261,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Municipal,98.5,97.6,100.0,96.9,100.0,97.6,0.98,228.25,219.05,6.30,6.2,1931464.66,631.0,3060.96
3143807,3110,Sul / Sudoeste de Minas,Munhoz,MG,6261,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Pública,98.5,97.6,100.0,96.9,100.0,97.6,0.98,228.25,219.05,6.30,6.2,1931464.66,631.0,3060.96
3143906,3112,Zona da Mata,Muriaé,MG,108537,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Estadual,99.8,100.0,100.0,99.7,100.0,99.3,1.00,245.40,232.82,6.88,6.9,29453147.44,9041.0,3257.73
3143906,3112,Zona da Mata,Muriaé,MG,108537,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Municipal,95.8,99.7,99.9,87.5,99.7,95.2,0.96,239.81,230.37,6.73,6.5,29453147.44,9041.0,3257.73
3143906,3112,Zona da Mata,Muriaé,MG,108537,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Pública,97.0,99.8,99.9,90.5,99.8,96.7,0.97,241.95,231.30,6.79,6.6,29453147.44,9041.0,3257.73
3144003,3108,Vale do Rio Doce,Mutum,MG,27528,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Estadual,99.3,99.4,99.2,98.4,99.3,100.0,0.99,233.00,228.06,6.56,6.5,5678603.61,1808.0,3140.82
3144003,3108,Vale do Rio Doce,Mutum,MG,27528,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,230.61,229.28,6.53,6.5,5678603.61,1808.0,3140.82
3144003,3108,Vale do Rio Doce,Mutum,MG,27528,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Pública,99.7,99.7,99.7,99.4,99.7,100.0,1.00,232.08,228.52,6.55,6.5,5678603.61,1808.0,3140.82
3144102,3110,Sul / Sudoeste de Minas,Muzambinho,MG,21026,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Estadual,-,-,-,-,-,-,-,-,-,-,-,5798447.1,1766.0,3283.38
3144102,3110,Sul / Sudoeste de Minas,Muzambinho,MG,21026,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Municipal,99.1,98.4,100.0,97.4,99.6,99.5,0.99,239.05,229.06,6.69,6.6,5798447.1,1766.0,3283.38
3144102,3110,Sul / Sudoeste de Minas,Muzambinho,MG,21026,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Pública,99.1,98.4,100.0,97.4,99.6,99.5,0.99,239.05,229.06,6.69,6.6,5798447.1,1766.0,3283.38
3140159,3107,Metropolitana de Belo Horizonte,Mário Campos,MG,14988,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Estadual,-,-,-,-,-,-,-,-,-,-,-,5218228.04,1506.0,3464.96
3140159,3107,Metropolitana de Belo Horizonte,Mário Campos,MG,14988,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Municipal,97.6,100.0,100.0,92.2,100.0,97.6,0.98,231.10,221.00,6.39,6.3,5218228.04,1506.0,3464.96
3140159,3107,Metropolitana de Belo Horizonte,Mário Campos,MG,14988,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Pública,97.6,100.0,100.0,92.2,100.0,97.6,0.98,231.10,221.00,6.39,6.3,5218228.04,1506.0,3464.96
3144201,3108,Vale do Rio Doce,Nacip Raydan,MG,3274,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Sim,Não,Não,Estadual,-,-,-,-,-,-,-,-,-,-,-,956964.56,306.0,3127.34
3144201,3108,Vale do Rio Doce,Nacip Raydan,MG,3274,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Sim,Não,Não,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,221.49,205.27,5.92,5.9,956964.56,306.0,3127.34
3144201,3108,Vale do Rio Doce,Nacip Raydan,MG,3274,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Sim,Não,Não,Pública,100.0,100.0,100.0,100.0,100.0,100.0,1.00,221.49,205.27,5.92,5.9,956964.56,306.0,3127.34
3144300,3104,Vale do Mucuri,Nanuque,MG,41787,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Estadual,99.4,100.0,99.0,99.1,99.7,99.2,0.99,218.54,214.36,6.03,6.0,7422396.07,2332.0,3182.85
3144300,3104,Vale do Mucuri,Nanuque,MG,41787,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Municipal,90.0,98.0,95.5,81.9,89.0,88.3,0.90,194.89,192.70,5.19,4.7,7422396.07,2332.0,3182.85
3144300,3104,Vale do Mucuri,Nanuque,MG,41787,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Pública,96.7,99.4,98.0,94.2,96.7,96.0,0.97,213.40,209.65,5.85,5.7,7422396.07,2332.0,3182.85
3144359,3108,Vale do Rio Doce,Naque,MG,6930,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Municipal,97.6,100.0,100.0,91.9,99.1,98.0,0.98,208.85,202.82,5.64,5.5,2673607.29,881.0,3034.74
3144359,3108,Vale do Rio Doce,Naque,MG,6930,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Pública,97.6,100.0,100.0,91.9,99.1,98.0,0.98,208.85,202.82,5.64,5.5,2673607.29,881.0,3034.74
3144375,3101,Noroeste de Minas,Natalândia,MG,3382,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Municipal,99.6,100.0,100.0,98.0,100.0,100.0,1.00,224.62,213.30,6.13,6.1,1403658.1,460.0,3051.43
3144375,3101,Noroeste de Minas,Natalândia,MG,3382,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Pública,99.6,100.0,100.0,98.0,100.0,100.0,1.00,224.62,213.30,6.13,6.1,1403658.1,460.0,3051.43
3144409,3110,Sul / Sudoeste de Minas,Natércia,MG,4820,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Sim,Não sabe,Sim,Não,Sim,Municipal,98.3,100.0,100.0,93.9,100.0,100.0,0.99,253.64,242.34,7.21,7.1,1507601.31,432.0,3489.82
3144409,3110,Sul / Sudoeste de Minas,Natércia,MG,4820,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Sim,Não sabe,Sim,Não,Sim,Pública,98.3,100.0,100.0,93.9,100.0,100.0,0.99,253.64,242.34,7.21,7.1,1507601.31,432.0,3489.82
3144508,3111,Campo das Vertentes,Nazareno,MG,8583,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,-,-,-,-,Sim,Sim,Não,Sim,Não,Não,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,215.53,208.51,5.87,5.9,2481018.46,812.0,3055.44
3144508,3111,Campo das Vertentes,Nazareno,MG,8583,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,-,-,-,-,Sim,Sim,Não,Sim,Não,Não,Pública,100.0,100.0,100.0,100.0,100.0,100.0,1.00,215.53,208.51,5.87,5.9,2481018.46,812.0,3055.44
3144607,3111,Campo das Vertentes,Nepomuceno,MG,27053,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Sim,Não sabe,Não,Não,Não,Estadual,99.8,100.0,99.0,100.0,100.0,100.0,1.00,235.15,228.75,6.61,6.6,5728193.7,1788.0,3203.69
3144607,3111,Campo das Vertentes,Nepomuceno,MG,27053,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Sim,Não sabe,Não,Não,Não,Municipal,99.7,100.0,99.4,99.4,100.0,99.4,1.00,235.72,227.20,6.59,6.6,5728193.7,1788.0,3203.69
3144607,3111,Campo das Vertentes,Nepomuceno,MG,27053,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Sim,Não sabe,Não,Não,Não,Pública,99.7,100.0,99.2,99.6,100.0,99.7,1.00,235.52,227.75,6.60,6.6,5728193.7,1788.0,3203.69
3144656,3102,Norte de Minas,Ninheira,MG,10375,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Estadual,100.0,100.0,100.0,100.0,100.0,100.0,1.00,-,-,-,-,3106728.09,986.0,3150.84
3144656,3102,Norte de Minas,Ninheira,MG,10375,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Municipal,98.6,100.0,99.1,99.2,100.0,95.0,0.99,214.65,204.43,5.78,5.7,3106728.09,986.0,3150.84
3144656,3102,Norte de Minas,Ninheira,MG,10375,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Pública,98.7,100.0,99.2,99.2,100.0,95.3,0.99,214.65,204.43,5.78,5.7,3106728.09,986.0,3150.84
3144672,3108,Vale do Rio Doce,Nova Belém,MG,3465,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Estadual,-,-,-,-,-,-,-,-,-,-,-,1579894.98,501.0,3153.48
3144672,3108,Vale do Rio Doce,Nova Belém,MG,3465,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Municipal,99.6,100.0,100.0,100.0,100.0,98.1,1.00,220.96,194.28,5.71,5.7,1579894.98,501.0,3153.48
3144672,3108,Vale do Rio Doce,Nova Belém,MG,3465,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Pública,99.6,100.0,100.0,100.0,100.0,98.1,1.00,220.96,194.28,5.71,5.7,1579894.98,501.0,3153.48
3144706,3107,Metropolitana de Belo Horizonte,Nova Era,MG,17994,Não,Não,Não,Sim,Sim,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Estadual,99.5,100.0,100.0,100.0,97.9,100.0,1.00,256.30,238.86,7.20,7.2,5196019.63,1686.0,3081.86
3144706,3107,Metropolitana de Belo Horizonte,Nova Era,MG,17994,Não,Não,Não,Sim,Sim,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Municipal,99.9,100.0,100.0,100.0,100.0,99.5,1.00,226.83,220.68,6.31,6.3,5196019.63,1686.0,3081.86
3144706,3107,Metropolitana de Belo Horizonte,Nova Era,MG,17994,Não,Não,Não,Sim,Sim,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Pública,99.8,100.0,100.0,100.0,99.7,99.6,1.00,233.29,224.67,6.50,6.5,5196019.63,1686.0,3081.86
3144805,3107,Metropolitana de Belo Horizonte,Nova Lima,MG,92178,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Municipal,90.0,89.5,89.4,85.9,92.3,92.6,0.90,241.80,231.52,6.79,6.1,27656775.88,8830.0,3132.14
3144805,3107,Metropolitana de Belo Horizonte,Nova Lima,MG,92178,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Pública,90.0,89.5,89.4,85.9,92.3,92.6,0.90,241.80,231.52,6.79,6.1,27656775.88,8830.0,3132.14
3144904,3108,Vale do Rio Doce,Nova Módica,MG,3757,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Municipal,99.3,98.2,100.0,100.0,98.3,100.0,0.99,216.83,205.10,5.83,5.8,1471985.79,478.0,3079.47
3144904,3108,Vale do Rio Doce,Nova Módica,MG,3757,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Pública,99.3,98.2,100.0,100.0,98.3,100.0,0.99,216.83,205.10,5.83,5.8,1471985.79,478.0,3079.47
3145000,3105,Triângulo Mineiro / Alto Paranaíba,Nova Ponte,MG,14934,Não,Não,Sim,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não sabe,Não,Não,Não,Não,Não,Municipal,99.7,100.0,100.0,100.0,99.1,99.6,1.00,260.72,245.89,7.41,7.4,7771037.07,2470.0,3146.17
3145000,3105,Triângulo Mineiro / Alto Paranaíba,Nova Ponte,MG,14934,Não,Não,Sim,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não sabe,Não,Não,Não,Não,Não,Pública,99.7,100.0,100.0,100.0,99.1,99.6,1.00,260.72,245.89,7.41,7.4,7771037.07,2470.0,3146.17
3145059,3102,Norte de Minas,Nova Porteirinha,MG,7648,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Estadual,100.0,100.0,100.0,100.0,100.0,100.0,1.00,-,-,-,-,2222142.26,672.0,3306.76
3145059,3102,Norte de Minas,Nova Porteirinha,MG,7648,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,200.30,200.28,5.43,5.4,2222142.26,672.0,3306.76
3145059,3102,Norte de Minas,Nova Porteirinha,MG,7648,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Pública,100.0,100.0,100.0,100.0,100.0,100.0,1.00,200.30,200.28,5.43,5.4,2222142.26,672.0,3306.76
3145109,3110,Sul / Sudoeste de Minas,Nova Resende,MG,16645,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não,Estadual,96.2,0.0,-,-,100.0,-,1.00,-,-,-,-,5932556.97,1872.0,3169.1
