REGIAO,COD UF,UF,NOME MUNIC,POP EST,CLASSE POP,Rede,Taxa de Aprovação - 2017,"IDEB
2017
(N x P)"
3 - Sudeste,31,MG,Abadia dos Dourados,7059,2 - 5001 até 10000,Municipal,"96,8","6,6"
3 - Sudeste,31,MG,Abadia dos Dourados,7059,2 - 5001 até 10000,Pública,"96,8","6,6"
3 - Sudeste,31,MG,Abaeté,23611,4 - 20001 até 50000,Estadual,"99,8","7,2"
3 - Sudeste,31,MG,Abaeté,23611,4 - 20001 até 50000,Municipal,"99,0","6,7"
3 - Sudeste,31,MG,Abaeté,23611,4 - 20001 até 50000,Pública,"99,5","7,0"
3 - Sudeste,31,MG,Abre Campo,13733,3 - 10001 até 20000,Estadual,"100,0","7,0"
3 - Sudeste,31,MG,Abre Campo,13733,3 - 10001 até 20000,Municipal,-,-
3 - Sudeste,31,MG,Abre Campo,13733,3 - 10001 até 20000,Pública,"97,6","6,8"
3 - Sudeste,31,MG,Acaiaca,4065,1 - Até 5000,Municipal,"100,0","6,4"
3 - Sudeste,31,MG,Acaiaca,4065,1 - Até 5000,Pública,"100,0","6,4"
3 - Sudeste,31,MG,Açucena,9997,2 - 5001 até 10000,Estadual,"98,6","5,8"
3 - Sudeste,31,MG,Açucena,9997,2 - 5001 até 10000,Pública,"99,0","5,8"
3 - Sudeste,31,MG,Água Boa,14370,3 - 10001 até 20000,Estadual,"98,2","6,6"
3 - Sudeste,31,MG,Água Boa,14370,3 - 10001 até 20000,Municipal,-,-
3 - Sudeste,31,MG,Água Boa,14370,3 - 10001 até 20000,Pública,"97,9","6,6"
3 - Sudeste,31,MG,Água Comprida,2058,1 - Até 5000,Municipal,"93,0","5,7"
3 - Sudeste,31,MG,Água Comprida,2058,1 - Até 5000,Pública,"93,0","5,7"
3 - Sudeste,31,MG,Aguanil,4440,1 - Até 5000,Estadual,"100,0","7,6"
3 - Sudeste,31,MG,Aguanil,4440,1 - Até 5000,Municipal,"100,0",-
3 - Sudeste,31,MG,Aguanil,4440,1 - Até 5000,Pública,"100,0","7,6"
3 - Sudeste,31,MG,Águas Formosas,19416,3 - 10001 até 20000,Estadual,"99,9","6,1"
3 - Sudeste,31,MG,Águas Formosas,19416,3 - 10001 até 20000,Municipal,-,-
3 - Sudeste,31,MG,Águas Formosas,19416,3 - 10001 até 20000,Pública,"98,7","6,1"
3 - Sudeste,31,MG,Águas Vermelhas,13576,3 - 10001 até 20000,Estadual,"99,8","6,2"
3 - Sudeste,31,MG,Águas Vermelhas,13576,3 - 10001 até 20000,Municipal,"98,1","5,9"
3 - Sudeste,31,MG,Águas Vermelhas,13576,3 - 10001 até 20000,Pública,"99,1","6,1"
3 - Sudeste,31,MG,Aimorés,25711,4 - 20001 até 50000,Estadual,"99,3","6,2"
3 - Sudeste,31,MG,Aimorés,25711,4 - 20001 até 50000,Municipal,"99,6","6,3"
3 - Sudeste,31,MG,Aimorés,25711,4 - 20001 até 50000,Pública,"99,4","6,2"
3 - Sudeste,31,MG,Aiuruoca,6209,2 - 5001 até 10000,Municipal,"89,1","6,5"
3 - Sudeste,31,MG,Aiuruoca,6209,2 - 5001 até 10000,Pública,"89,1","6,5"
3 - Sudeste,31,MG,Alagoa,2752,1 - Até 5000,Municipal,"88,2","6,4"
3 - Sudeste,31,MG,Alagoa,2752,1 - Até 5000,Pública,"88,2","6,4"
3 - Sudeste,31,MG,Albertina,3046,1 - Até 5000,Municipal,"94,8","6,3"
3 - Sudeste,31,MG,Albertina,3046,1 - Até 5000,Pública,"94,8","6,3"
3 - Sudeste,31,MG,Além Paraíba,35866,4 - 20001 até 50000,Estadual,"99,6","5,5"
3 - Sudeste,31,MG,Além Paraíba,35866,4 - 20001 até 50000,Municipal,"94,9","6,0"
3 - Sudeste,31,MG,Além Paraíba,35866,4 - 20001 até 50000,Pública,"95,5","5,9"
3 - Sudeste,31,MG,Alfenas,79707,5 - 50001 até 100000,Estadual,"99,1","6,6"
3 - Sudeste,31,MG,Alfenas,79707,5 - 50001 até 100000,Municipal,"99,4","6,4"
3 - Sudeste,31,MG,Alfenas,79707,5 - 50001 até 100000,Pública,"99,3","6,5"
3 - Sudeste,31,MG,Alfredo Vasconcelos,6775,2 - 5001 até 10000,Municipal,"99,8","7,3"
3 - Sudeste,31,MG,Alfredo Vasconcelos,6775,2 - 5001 até 10000,Pública,"99,8","7,3"
3 - Sudeste,31,MG,Almenara,41794,4 - 20001 até 50000,Estadual,-,-
3 - Sudeste,31,MG,Almenara,41794,4 - 20001 até 50000,Municipal,"89,5","4,7"
3 - Sudeste,31,MG,Almenara,41794,4 - 20001 até 50000,Pública,"89,5","4,7"
3 - Sudeste,31,MG,Alpercata,7515,2 - 5001 até 10000,Municipal,"97,9","4,7"
3 - Sudeste,31,MG,Alpercata,7515,2 - 5001 até 10000,Pública,"97,9","4,7"
3 - Sudeste,31,MG,Alpinópolis,19846,3 - 10001 até 20000,Estadual,"100,0","7,2"
3 - Sudeste,31,MG,Alpinópolis,19846,3 - 10001 até 20000,Municipal,"99,9","6,4"
3 - Sudeste,31,MG,Alpinópolis,19846,3 - 10001 até 20000,Pública,"99,9","6,6"
3 - Sudeste,31,MG,Alterosa,14551,3 - 10001 até 20000,Estadual,-,-
3 - Sudeste,31,MG,Alterosa,14551,3 - 10001 até 20000,Municipal,"100,0","7,0"
3 - Sudeste,31,MG,Alterosa,14551,3 - 10001 até 20000,Pública,"100,0","7,0"
3 - Sudeste,31,MG,Alto Caparaó,5791,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Alto Caparaó,5791,2 - 5001 até 10000,Municipal,"90,5","6,4"
3 - Sudeste,31,MG,Alto Caparaó,5791,2 - 5001 até 10000,Pública,"90,5","6,4"
3 - Sudeste,31,MG,Alto Rio Doce,11693,3 - 10001 até 20000,Estadual,"99,4","6,3"
3 - Sudeste,31,MG,Alto Rio Doce,11693,3 - 10001 até 20000,Municipal,"94,6","6,6"
3 - Sudeste,31,MG,Alto Rio Doce,11693,3 - 10001 até 20000,Pública,"95,7","6,5"
3 - Sudeste,31,MG,Alvarenga,4199,1 - Até 5000,Estadual,"100,0","7,1"
3 - Sudeste,31,MG,Alvarenga,4199,1 - Até 5000,Pública,"99,4","7,1"
3 - Sudeste,31,MG,Alvinópolis,15599,3 - 10001 até 20000,Estadual,"98,5","6,0"
3 - Sudeste,31,MG,Alvinópolis,15599,3 - 10001 até 20000,Municipal,"99,8","6,5"
3 - Sudeste,31,MG,Alvinópolis,15599,3 - 10001 até 20000,Pública,"99,1","6,2"
3 - Sudeste,31,MG,Alvorada de Minas,3673,1 - Até 5000,Estadual,"100,0","5,1"
3 - Sudeste,31,MG,Alvorada de Minas,3673,1 - Até 5000,Pública,"100,0","5,1"
3 - Sudeste,31,MG,Amparo do Serra,4924,1 - Até 5000,Estadual,-,-
3 - Sudeste,31,MG,Amparo do Serra,4924,1 - Até 5000,Municipal,"91,0","6,4"
3 - Sudeste,31,MG,Amparo do Serra,4924,1 - Até 5000,Pública,"91,0","6,4"
3 - Sudeste,31,MG,Andradas,40706,4 - 20001 até 50000,Estadual,"99,7","6,7"
3 - Sudeste,31,MG,Andradas,40706,4 - 20001 até 50000,Municipal,"99,7","7,1"
3 - Sudeste,31,MG,Andradas,40706,4 - 20001 até 50000,Pública,"99,7","7,0"
3 - Sudeste,31,MG,Cachoeira de Pajeú,9479,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Cachoeira de Pajeú,9479,2 - 5001 até 10000,Municipal,"98,8","5,9"
3 - Sudeste,31,MG,Cachoeira de Pajeú,9479,2 - 5001 até 10000,Pública,"98,8","5,9"
3 - Sudeste,31,MG,Andrelândia,12507,3 - 10001 até 20000,Estadual,"100,0","7,0"
3 - Sudeste,31,MG,Andrelândia,12507,3 - 10001 até 20000,Municipal,"99,6","6,7"
3 - Sudeste,31,MG,Andrelândia,12507,3 - 10001 até 20000,Pública,"99,7","6,7"
3 - Sudeste,31,MG,Angelândia,8541,2 - 5001 até 10000,Estadual,"100,0","7,2"
3 - Sudeste,31,MG,Angelândia,8541,2 - 5001 até 10000,Pública,"99,7","7,2"
3 - Sudeste,31,MG,Antônio Carlos,11608,3 - 10001 até 20000,Estadual,"99,5","6,6"
3 - Sudeste,31,MG,Antônio Carlos,11608,3 - 10001 até 20000,Municipal,"99,5","7,1"
3 - Sudeste,31,MG,Antônio Carlos,11608,3 - 10001 até 20000,Pública,"99,5","6,9"
3 - Sudeste,31,MG,Antônio Dias,9637,2 - 5001 até 10000,Estadual,"98,6","6,7"
3 - Sudeste,31,MG,Antônio Dias,9637,2 - 5001 até 10000,Pública,"98,5","6,7"
3 - Sudeste,31,MG,Antônio Prado de Minas,1664,1 - Até 5000,Municipal,"100,0","6,5"
3 - Sudeste,31,MG,Antônio Prado de Minas,1664,1 - Até 5000,Pública,"100,0","6,5"
3 - Sudeste,31,MG,Araçaí,2368,1 - Até 5000,Estadual,-,-
3 - Sudeste,31,MG,Araçaí,2368,1 - Até 5000,Municipal,"100,0","6,1"
3 - Sudeste,31,MG,Araçaí,2368,1 - Até 5000,Pública,"100,0","6,1"
3 - Sudeste,31,MG,Aracitaba,2111,1 - Até 5000,Municipal,-,-
3 - Sudeste,31,MG,Aracitaba,2111,1 - Até 5000,Pública,"89,9",-
3 - Sudeste,31,MG,Araçuaí,37361,4 - 20001 até 50000,Estadual,"99,7","6,1"
3 - Sudeste,31,MG,Araçuaí,37361,4 - 20001 até 50000,Municipal,"99,9","5,7"
3 - Sudeste,31,MG,Araçuaí,37361,4 - 20001 até 50000,Pública,"99,7","6,0"
3 - Sudeste,31,MG,Araguari,117445,6 - 100001 até 500000,Estadual,"100,0","6,6"
3 - Sudeste,31,MG,Araguari,117445,6 - 100001 até 500000,Municipal,"96,9","6,4"
3 - Sudeste,31,MG,Araguari,117445,6 - 100001 até 500000,Pública,"98,3","6,5"
3 - Sudeste,31,MG,Arantina,2873,1 - Até 5000,Municipal,"91,8","5,2"
3 - Sudeste,31,MG,Arantina,2873,1 - Até 5000,Pública,"91,8","5,2"
3 - Sudeste,31,MG,Araponga,8544,2 - 5001 até 10000,Estadual,"99,6","6,9"
3 - Sudeste,31,MG,Araponga,8544,2 - 5001 até 10000,Pública,"96,0","6,7"
3 - Sudeste,31,MG,Araporã,6774,2 - 5001 até 10000,Municipal,"93,3","6,0"
3 - Sudeste,31,MG,Araporã,6774,2 - 5001 até 10000,Pública,"93,3","6,0"
3 - Sudeste,31,MG,Arapuá,2883,1 - Até 5000,Municipal,"97,4","7,7"
3 - Sudeste,31,MG,Arapuá,2883,1 - Até 5000,Pública,"97,4","7,7"
3 - Sudeste,31,MG,Araújos,8996,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Araújos,8996,2 - 5001 até 10000,Municipal,"100,0","7,4"
3 - Sudeste,31,MG,Araújos,8996,2 - 5001 até 10000,Pública,"100,0","7,4"
3 - Sudeste,31,MG,Araxá,104283,6 - 100001 até 500000,Estadual,"99,8","7,4"
3 - Sudeste,31,MG,Araxá,104283,6 - 100001 até 500000,Municipal,"96,6","6,4"
3 - Sudeste,31,MG,Araxá,104283,6 - 100001 até 500000,Pública,"97,9","6,8"
3 - Sudeste,31,MG,Arceburgo,10578,3 - 10001 até 20000,Municipal,"98,6","6,6"
3 - Sudeste,31,MG,Arceburgo,10578,3 - 10001 até 20000,Pública,"98,6","6,6"
3 - Sudeste,31,MG,Arcos,39811,4 - 20001 até 50000,Estadual,"100,0","7,1"
3 - Sudeste,31,MG,Arcos,39811,4 - 20001 até 50000,Municipal,"99,7","6,9"
3 - Sudeste,31,MG,Arcos,39811,4 - 20001 até 50000,Pública,"99,7","7,0"
3 - Sudeste,31,MG,Areado,14956,3 - 10001 até 20000,Municipal,"99,2","6,6"
3 - Sudeste,31,MG,Areado,14956,3 - 10001 até 20000,Pública,"99,2","6,6"
3 - Sudeste,31,MG,Argirita,2859,1 - Até 5000,Municipal,"89,3","5,7"
3 - Sudeste,31,MG,Argirita,2859,1 - Até 5000,Pública,"89,3","5,7"
3 - Sudeste,31,MG,Aricanduva,5192,2 - 5001 até 10000,Estadual,"100,0","8,0"
3 - Sudeste,31,MG,Aricanduva,5192,2 - 5001 até 10000,Municipal,"100,0","6,6"
3 - Sudeste,31,MG,Aricanduva,5192,2 - 5001 até 10000,Pública,"100,0","7,0"
3 - Sudeste,31,MG,Arinos,18243,3 - 10001 até 20000,Estadual,"99,8","5,4"
3 - Sudeste,31,MG,Arinos,18243,3 - 10001 até 20000,Municipal,"99,7","5,7"
3 - Sudeste,31,MG,Arinos,18243,3 - 10001 até 20000,Pública,"99,8","5,5"
3 - Sudeste,31,MG,Astolfo Dutra,14118,3 - 10001 até 20000,Estadual,"100,0","6,9"
3 - Sudeste,31,MG,Astolfo Dutra,14118,3 - 10001 até 20000,Municipal,"91,7","5,9"
3 - Sudeste,31,MG,Astolfo Dutra,14118,3 - 10001 até 20000,Pública,"93,0","6,0"
3 - Sudeste,31,MG,Ataléia,13762,3 - 10001 até 20000,Estadual,"99,5","6,1"
3 - Sudeste,31,MG,Ataléia,13762,3 - 10001 até 20000,Municipal,"98,1","5,7"
3 - Sudeste,31,MG,Ataléia,13762,3 - 10001 até 20000,Pública,"98,8","5,9"
3 - Sudeste,31,MG,Augusto de Lima,5023,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Augusto de Lima,5023,2 - 5001 até 10000,Municipal,"97,6","5,1"
3 - Sudeste,31,MG,Augusto de Lima,5023,2 - 5001 até 10000,Pública,"97,6","5,1"
3 - Sudeste,31,MG,Baependi,19315,3 - 10001 até 20000,Estadual,"98,3",-
3 - Sudeste,31,MG,Baependi,19315,3 - 10001 até 20000,Municipal,"95,8","6,3"
3 - Sudeste,31,MG,Baependi,19315,3 - 10001 até 20000,Pública,"96,1","6,4"
3 - Sudeste,31,MG,Baldim,8051,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Baldim,8051,2 - 5001 até 10000,Municipal,"100,0","6,5"
3 - Sudeste,31,MG,Baldim,8051,2 - 5001 até 10000,Pública,"100,0","6,5"
3 - Sudeste,31,MG,Bambuí,24018,4 - 20001 até 50000,Estadual,"100,0","6,0"
3 - Sudeste,31,MG,Bambuí,24018,4 - 20001 até 50000,Municipal,"99,6","7,4"
3 - Sudeste,31,MG,Bambuí,24018,4 - 20001 até 50000,Pública,"99,7","7,0"
3 - Sudeste,31,MG,Bandeira,4984,1 - Até 5000,Estadual,-,-
3 - Sudeste,31,MG,Bandeira,4984,1 - Até 5000,Municipal,"100,0","6,4"
3 - Sudeste,31,MG,Bandeira,4984,1 - Até 5000,Pública,"100,0","6,4"
3 - Sudeste,31,MG,Bandeira do Sul,5739,2 - 5001 até 10000,Municipal,"99,3","6,5"
3 - Sudeste,31,MG,Bandeira do Sul,5739,2 - 5001 até 10000,Pública,"99,3","6,5"
3 - Sudeste,31,MG,Barão de Cocais,31968,4 - 20001 até 50000,Estadual,"97,8","6,0"
3 - Sudeste,31,MG,Barão de Cocais,31968,4 - 20001 até 50000,Municipal,"95,3","6,4"
3 - Sudeste,31,MG,Barão de Cocais,31968,4 - 20001 até 50000,Pública,"95,4","6,3"
3 - Sudeste,31,MG,Barão de Monte Alto,5648,2 - 5001 até 10000,Municipal,"92,0","5,6"
3 - Sudeste,31,MG,Barão de Monte Alto,5648,2 - 5001 até 10000,Pública,"92,0","5,6"
3 - Sudeste,31,MG,Barbacena,136689,6 - 100001 até 500000,Estadual,"99,6","7,1"
3 - Sudeste,31,MG,Barbacena,136689,6 - 100001 até 500000,Municipal,"93,7","6,3"
3 - Sudeste,31,MG,Barbacena,136689,6 - 100001 até 500000,Pública,"96,4","6,7"
3 - Sudeste,31,MG,Barra Longa,5624,2 - 5001 até 10000,Estadual,"100,0","6,1"
3 - Sudeste,31,MG,Barra Longa,5624,2 - 5001 até 10000,Municipal,-,-
3 - Sudeste,31,MG,Barra Longa,5624,2 - 5001 até 10000,Pública,"99,4","6,1"
3 - Sudeste,31,MG,Barroso,20882,4 - 20001 até 50000,Estadual,"99,6","6,4"
3 - Sudeste,31,MG,Barroso,20882,4 - 20001 até 50000,Municipal,"99,4","6,9"
3 - Sudeste,31,MG,Barroso,20882,4 - 20001 até 50000,Pública,"99,4","6,8"
3 - Sudeste,31,MG,Bela Vista de Minas,10416,3 - 10001 até 20000,Estadual,"99,0","6,2"
3 - Sudeste,31,MG,Bela Vista de Minas,10416,3 - 10001 até 20000,Municipal,"99,8","6,0"
3 - Sudeste,31,MG,Bela Vista de Minas,10416,3 - 10001 até 20000,Pública,"99,5","6,1"
3 - Sudeste,31,MG,Belmiro Braga,3503,1 - Até 5000,Estadual,"100,0","5,8"
3 - Sudeste,31,MG,Belmiro Braga,3503,1 - Até 5000,Municipal,"98,1","5,4"
3 - Sudeste,31,MG,Belmiro Braga,3503,1 - Até 5000,Pública,"98,7","5,6"
3 - Sudeste,31,MG,Belo Horizonte,2523794,7 - Maior que 500000,Federal,"99,6","7,7"
3 - Sudeste,31,MG,Belo Horizonte,2523794,7 - Maior que 500000,Estadual,"99,5","6,5"
3 - Sudeste,31,MG,Belo Horizonte,2523794,7 - Maior que 500000,Municipal,"96,4","6,3"
3 - Sudeste,31,MG,Belo Horizonte,2523794,7 - Maior que 500000,Pública,"97,6","6,4"
3 - Sudeste,31,MG,Belo Oriente,26158,4 - 20001 até 50000,Estadual,-,-
3 - Sudeste,31,MG,Belo Oriente,26158,4 - 20001 até 50000,Municipal,"94,4","5,8"
3 - Sudeste,31,MG,Belo Oriente,26158,4 - 20001 até 50000,Pública,"94,4","5,8"
3 - Sudeste,31,MG,Belo Vale,7841,2 - 5001 até 10000,Municipal,"96,6","6,3"
3 - Sudeste,31,MG,Belo Vale,7841,2 - 5001 até 10000,Pública,"96,6","6,3"
3 - Sudeste,31,MG,Berilo,12360,3 - 10001 até 20000,Estadual,"100,0","6,5"
3 - Sudeste,31,MG,Berilo,12360,3 - 10001 até 20000,Municipal,-,-
3 - Sudeste,31,MG,Berilo,12360,3 - 10001 até 20000,Pública,"99,9","6,5"
3 - Sudeste,31,MG,Bertópolis,4678,1 - Até 5000,Estadual,"100,0","5,9"
3 - Sudeste,31,MG,Bertópolis,4678,1 - Até 5000,Municipal,"99,6","5,9"
3 - Sudeste,31,MG,Bertópolis,4678,1 - Até 5000,Pública,"99,8","5,9"
3 - Sudeste,31,MG,Berizal,4720,1 - Até 5000,Estadual,"100,0",-
3 - Sudeste,31,MG,Berizal,4720,1 - Até 5000,Municipal,"99,7","5,9"
3 - Sudeste,31,MG,Berizal,4720,1 - Até 5000,Pública,"99,7","5,9"
3 - Sudeste,31,MG,Betim,427146,6 - 100001 até 500000,Estadual,"98,7","6,3"
3 - Sudeste,31,MG,Betim,427146,6 - 100001 até 500000,Municipal,"95,3","6,0"
3 - Sudeste,31,MG,Betim,427146,6 - 100001 até 500000,Pública,"95,8","6,1"
3 - Sudeste,31,MG,Bias Fortes,3613,1 - Até 5000,Municipal,"100,0","6,8"
3 - Sudeste,31,MG,Bias Fortes,3613,1 - Até 5000,Pública,"100,0","6,8"
3 - Sudeste,31,MG,Bicas,14545,3 - 10001 até 20000,Estadual,-,-
3 - Sudeste,31,MG,Bicas,14545,3 - 10001 até 20000,Municipal,"96,0","6,3"
3 - Sudeste,31,MG,Bicas,14545,3 - 10001 até 20000,Pública,"96,0","6,3"
3 - Sudeste,31,MG,Biquinhas,2619,1 - Até 5000,Municipal,"100,0","6,5"
3 - Sudeste,31,MG,Biquinhas,2619,1 - Até 5000,Pública,"100,0","6,5"
3 - Sudeste,31,MG,Boa Esperança,40530,4 - 20001 até 50000,Estadual,"99,8","6,7"
3 - Sudeste,31,MG,Boa Esperança,40530,4 - 20001 até 50000,Municipal,"99,9","6,3"
3 - Sudeste,31,MG,Boa Esperança,40530,4 - 20001 até 50000,Pública,"99,8","6,5"
3 - Sudeste,31,MG,Bocaina de Minas,5185,2 - 5001 até 10000,Municipal,"94,1","6,5"
3 - Sudeste,31,MG,Bocaina de Minas,5185,2 - 5001 até 10000,Pública,"94,1","6,5"
3 - Sudeste,31,MG,Bocaiúva,50168,5 - 50001 até 100000,Estadual,"99,9","6,6"
3 - Sudeste,31,MG,Bocaiúva,50168,5 - 50001 até 100000,Municipal,"98,7","5,3"
3 - Sudeste,31,MG,Bocaiúva,50168,5 - 50001 até 100000,Pública,"99,6","6,4"
3 - Sudeste,31,MG,Bom Despacho,50042,5 - 50001 até 100000,Estadual,"99,3","7,0"
3 - Sudeste,31,MG,Bom Despacho,50042,5 - 50001 até 100000,Municipal,"99,4","6,4"
3 - Sudeste,31,MG,Bom Despacho,50042,5 - 50001 até 100000,Pública,"99,3","6,7"
3 - Sudeste,31,MG,Bom Jardim de Minas,6644,2 - 5001 até 10000,Municipal,"96,1","6,3"
3 - Sudeste,31,MG,Bom Jardim de Minas,6644,2 - 5001 até 10000,Pública,"96,1","6,3"
3 - Sudeste,31,MG,Bom Jesus da Penha,4203,1 - Até 5000,Municipal,"98,4","7,0"
3 - Sudeste,31,MG,Bom Jesus da Penha,4203,1 - Até 5000,Pública,"98,4","7,0"
3 - Sudeste,31,MG,Bom Jesus do Amparo,6018,2 - 5001 até 10000,Estadual,"100,0",-
3 - Sudeste,31,MG,Bom Jesus do Amparo,6018,2 - 5001 até 10000,Municipal,"94,7",-
3 - Sudeste,31,MG,Bom Jesus do Amparo,6018,2 - 5001 até 10000,Pública,"95,5",-
3 - Sudeste,31,MG,Bom Jesus do Galho,15459,3 - 10001 até 20000,Estadual,"99,2","6,7"
3 - Sudeste,31,MG,Bom Jesus do Galho,15459,3 - 10001 até 20000,Municipal,"98,9","6,0"
3 - Sudeste,31,MG,Bom Jesus do Galho,15459,3 - 10001 até 20000,Pública,"99,1","6,5"
3 - Sudeste,31,MG,Bom Repouso,10775,3 - 10001 até 20000,Estadual,"97,4","6,2"
3 - Sudeste,31,MG,Bom Repouso,10775,3 - 10001 até 20000,Municipal,-,-
3 - Sudeste,31,MG,Bom Repouso,10775,3 - 10001 até 20000,Pública,"98,5","6,3"
3 - Sudeste,31,MG,Bom Sucesso,17907,3 - 10001 até 20000,Estadual,-,-
3 - Sudeste,31,MG,Bom Sucesso,17907,3 - 10001 até 20000,Municipal,"98,2","7,0"
3 - Sudeste,31,MG,Bom Sucesso,17907,3 - 10001 até 20000,Pública,"98,2","7,0"
3 - Sudeste,31,MG,Bonfim,7020,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Bonfim,7020,2 - 5001 até 10000,Municipal,"85,2","5,7"
3 - Sudeste,31,MG,Bonfim,7020,2 - 5001 até 10000,Pública,"85,2","5,7"
3 - Sudeste,31,MG,Bonfinópolis de Minas,5764,2 - 5001 até 10000,Estadual,"98,9","6,1"
3 - Sudeste,31,MG,Bonfinópolis de Minas,5764,2 - 5001 até 10000,Municipal,"99,7","6,4"
3 - Sudeste,31,MG,Bonfinópolis de Minas,5764,2 - 5001 até 10000,Pública,"99,6","6,3"
3 - Sudeste,31,MG,Bonito de Minas,10951,3 - 10001 até 20000,Estadual,"98,2","5,3"
3 - Sudeste,31,MG,Bonito de Minas,10951,3 - 10001 até 20000,Pública,"99,3","5,3"
3 - Sudeste,31,MG,Borda da Mata,19055,3 - 10001 até 20000,Estadual,"100,0","7,2"
3 - Sudeste,31,MG,Borda da Mata,19055,3 - 10001 até 20000,Municipal,"95,9","7,0"
3 - Sudeste,31,MG,Borda da Mata,19055,3 - 10001 até 20000,Pública,"96,6","7,0"
3 - Sudeste,31,MG,Botelhos,15322,3 - 10001 até 20000,Estadual,"100,0","6,6"
3 - Sudeste,31,MG,Botelhos,15322,3 - 10001 até 20000,Municipal,"99,6","6,7"
3 - Sudeste,31,MG,Botelhos,15322,3 - 10001 até 20000,Pública,"99,8","6,7"
3 - Sudeste,31,MG,Botumirim,6540,2 - 5001 até 10000,Estadual,"99,8","6,2"
3 - Sudeste,31,MG,Botumirim,6540,2 - 5001 até 10000,Pública,"99,8","6,2"
3 - Sudeste,31,MG,Brasilândia de Minas,16105,3 - 10001 até 20000,Estadual,"99,7","6,0"
3 - Sudeste,31,MG,Brasilândia de Minas,16105,3 - 10001 até 20000,Municipal,"97,8","6,6"
3 - Sudeste,31,MG,Brasilândia de Minas,16105,3 - 10001 até 20000,Pública,"98,3","6,4"
3 - Sudeste,31,MG,Brasília de Minas,32732,4 - 20001 até 50000,Estadual,"100,0","6,5"
3 - Sudeste,31,MG,Brasília de Minas,32732,4 - 20001 até 50000,Municipal,"99,5",-
3 - Sudeste,31,MG,Brasília de Minas,32732,4 - 20001 até 50000,Pública,"99,9","6,5"
3 - Sudeste,31,MG,Brás Pires,4550,1 - Até 5000,Estadual,"100,0","7,2"
3 - Sudeste,31,MG,Brás Pires,4550,1 - Até 5000,Pública,"96,0","7,0"
3 - Sudeste,31,MG,Braúnas,5003,2 - 5001 até 10000,Estadual,"100,0",-
3 - Sudeste,31,MG,Braúnas,5003,2 - 5001 até 10000,Municipal,"91,9","5,2"
3 - Sudeste,31,MG,Braúnas,5003,2 - 5001 até 10000,Pública,"93,0","5,2"
3 - Sudeste,31,MG,Brazópolis,14889,3 - 10001 até 20000,Estadual,"100,0",-
3 - Sudeste,31,MG,Brazópolis,14889,3 - 10001 até 20000,Municipal,"98,8","6,7"
3 - Sudeste,31,MG,Brazópolis,14889,3 - 10001 até 20000,Pública,"98,8","6,7"
3 - Sudeste,31,MG,Brumadinho,38863,4 - 20001 até 50000,Estadual,-,-
3 - Sudeste,31,MG,Brumadinho,38863,4 - 20001 até 50000,Municipal,"91,4","6,4"
3 - Sudeste,31,MG,Brumadinho,38863,4 - 20001 até 50000,Pública,"91,4","6,4"
3 - Sudeste,31,MG,Bueno Brandão,11233,3 - 10001 até 20000,Estadual,"100,0","7,0"
3 - Sudeste,31,MG,Bueno Brandão,11233,3 - 10001 até 20000,Municipal,"96,2","6,2"
3 - Sudeste,31,MG,Bueno Brandão,11233,3 - 10001 até 20000,Pública,"96,6","6,4"
3 - Sudeste,31,MG,Buenópolis,10594,3 - 10001 até 20000,Municipal,"99,0","6,4"
3 - Sudeste,31,MG,Buenópolis,10594,3 - 10001 até 20000,Pública,"99,0","6,4"
3 - Sudeste,31,MG,Bugre,4146,1 - Até 5000,Municipal,"100,0","6,7"
3 - Sudeste,31,MG,Bugre,4146,1 - Até 5000,Pública,"100,0","6,7"
3 - Sudeste,31,MG,Buritis,24689,4 - 20001 até 50000,Estadual,"99,6","6,3"
3 - Sudeste,31,MG,Buritis,24689,4 - 20001 até 50000,Municipal,"99,8","5,7"
3 - Sudeste,31,MG,Buritis,24689,4 - 20001 até 50000,Pública,"99,8","5,8"
3 - Sudeste,31,MG,Buritizeiro,28335,4 - 20001 até 50000,Estadual,"100,0","5,7"
3 - Sudeste,31,MG,Buritizeiro,28335,4 - 20001 até 50000,Municipal,"98,0","5,4"
3 - Sudeste,31,MG,Buritizeiro,28335,4 - 20001 até 50000,Pública,"98,9","5,6"
3 - Sudeste,31,MG,Cabeceira Grande,6940,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Cabeceira Grande,6940,2 - 5001 até 10000,Municipal,"99,3","6,1"
3 - Sudeste,31,MG,Cabeceira Grande,6940,2 - 5001 até 10000,Pública,"99,3","6,1"
3 - Sudeste,31,MG,Cabo Verde,14330,3 - 10001 até 20000,Estadual,"99,4","6,5"
3 - Sudeste,31,MG,Cabo Verde,14330,3 - 10001 até 20000,Municipal,"99,5","6,7"
3 - Sudeste,31,MG,Cabo Verde,14330,3 - 10001 até 20000,Pública,"99,5","6,7"
3 - Sudeste,31,MG,Cachoeira da Prata,3710,1 - Até 5000,Estadual,-,-
