CodMun,REGIAO,COD_UF,UF,NOME_MUNIC,POP_EST,CLASSE_POP,Barco,Metro,Mototx,Taxi,Trem,Van,Aviao,ImpacAmb_24meses,Secas_Enxurr,PoluiAr,Polui_corpoAgua,Assorea_corpoAgua,DiminVazao_corpoAgua,Desmatam,Queimad,Erosao_Desert,Dimin_FaunaFlora,MoradRiscoAmb,FaltaSaneamen,Favela,Cortico,Lote_Irr,Ocupacao,AtingidoPorSeca_4a,AtingidoPorAlagam_4a,AtingidoPorErosao_4a,AtingidoPorEnchente_4a,AtingidoPorEnxurrada_4a,AtingidoPorDeslizam_4a
3136603,3 - Sudeste,31,MG,Nova União,5804,2 - 5001 até 10000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
3136652,3 - Sudeste,31,MG,Juatuba,25874,4 - 20001 até 50000,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não
3136702,3 - Sudeste,31,MG,Juiz de Fora,563769,7 - Maior que 500000,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim
3136801,3 - Sudeste,31,MG,Juramento,4358,1 - Até 5000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não
3136900,3 - Sudeste,31,MG,Juruaia,10341,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não
3136959,3 - Sudeste,31,MG,Juvenília,5860,2 - 5001 até 10000,Sim,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
3137007,3 - Sudeste,31,MG,Ladainha,18152,3 - 10001 até 20000,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não sabe,Não,Não,Não
3137106,3 - Sudeste,31,MG,Lagamar,7795,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não sabe,Não,Não,Não,Não,Não
3137205,3 - Sudeste,31,MG,Lagoa da Prata,51204,5 - 50001 até 100000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,-,-,-,-,Não,Não,Não,Não,Não,Não
3137304,3 - Sudeste,31,MG,Lagoa dos Patos,4248,1 - Até 5000,Não,Não,Sim,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não
3137403,3 - Sudeste,31,MG,Lagoa Dourada,13056,3 - 10001 até 20000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não
3137502,3 - Sudeste,31,MG,Lagoa Formosa,18175,3 - 10001 até 20000,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não
3137536,3 - Sudeste,31,MG,Lagoa Grande,9440,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não
3137601,3 - Sudeste,31,MG,Lagoa Santa,61752,5 - 50001 até 100000,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não
3137700,3 - Sudeste,31,MG,Lajinha,20301,4 - 20001 até 50000,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim
3137809,3 - Sudeste,31,MG,Lambari,20870,4 - 20001 até 50000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim
3137908,3 - Sudeste,31,MG,Lamim,3498,1 - Até 5000,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não
3138005,3 - Sudeste,31,MG,Laranjal,6852,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não
3138104,3 - Sudeste,31,MG,Lassance,6664,2 - 5001 até 10000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não
3138203,3 - Sudeste,31,MG,Lavras,102124,6 - 100001 até 500000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não sabe,Não,Sim,Não
3138302,3 - Sudeste,31,MG,Leandro Ferreira,3300,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não
3138351,3 - Sudeste,31,MG,Leme do Prado,4998,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
3138401,3 - Sudeste,31,MG,Leopoldina,53354,5 - 50001 até 100000,Não,Não,Sim,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não sabe,Não sabe,Não sabe
3138500,3 - Sudeste,31,MG,Liberdade,5296,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Sim
3138609,3 - Sudeste,31,MG,Lima Duarte,16910,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim
3138625,3 - Sudeste,31,MG,Limeira do Oeste,7487,2 - 5001 até 10000,Não,Não,Sim,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não
3138658,3 - Sudeste,31,MG,Lontra,9044,2 - 5001 até 10000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
3138674,3 - Sudeste,31,MG,Luisburgo,6409,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
3138682,3 - Sudeste,31,MG,Luislândia,6756,2 - 5001 até 10000,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
3138708,3 - Sudeste,31,MG,Luminárias,5572,2 - 5001 até 10000,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
3138807,3 - Sudeste,31,MG,Luz,18400,3 - 10001 até 20000,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Sim,Não
3138906,3 - Sudeste,31,MG,Machacalis,7237,2 - 5001 até 10000,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não sabe
3139003,3 - Sudeste,31,MG,Machado,41920,4 - 20001 até 50000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não
3139102,3 - Sudeste,31,MG,Madre de Deus de Minas,5153,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
3139201,3 - Sudeste,31,MG,Malacacheta,19157,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim
3139250,3 - Sudeste,31,MG,Mamonas,6624,2 - 5001 até 10000,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
3139300,3 - Sudeste,31,MG,Manga,19372,3 - 10001 até 20000,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
3139409,3 - Sudeste,31,MG,Manhuaçu,88580,5 - 50001 até 100000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
3139508,3 - Sudeste,31,MG,Manhumirim,22784,4 - 20001 até 50000,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim
3139607,3 - Sudeste,31,MG,Mantena,28132,4 - 20001 até 50000,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
3139706,3 - Sudeste,31,MG,Maravilhas,7876,2 - 5001 até 10000,Não,Não,Sim,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
3139805,3 - Sudeste,31,MG,Mar de Espanha,12743,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não
3139904,3 - Sudeste,31,MG,Maria da Fé,14488,3 - 10001 até 20000,-,-,-,-,-,-,-,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,-,-,-,-,Não,Não sabe,Não sabe,Não sabe,Não sabe,Não sabe
3140001,3 - Sudeste,31,MG,Mariana,59857,5 - 50001 até 100000,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
3140100,3 - Sudeste,31,MG,Marilac,4254,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,Não,Sim,Não sabe,Sim,Sim,Sim
3140159,3 - Sudeste,31,MG,Mário Campos,14988,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim
3140209,3 - Sudeste,31,MG,Maripá de Minas,2979,1 - Até 5000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não
3140308,3 - Sudeste,31,MG,Marliéria,4129,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim
3140407,3 - Sudeste,31,MG,Marmelópolis,2900,1 - Até 5000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Não
3140506,3 - Sudeste,31,MG,Martinho Campos,13436,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
3140530,3 - Sudeste,31,MG,Martins Soares,8172,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não sabe
3140555,3 - Sudeste,31,MG,Mata Verde,8539,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não
3140605,3 - Sudeste,31,MG,Materlândia,4619,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Sim,Sim,Sim
3140704,3 - Sudeste,31,MG,Mateus Leme,30678,4 - 20001 até 50000,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não
3140803,3 - Sudeste,31,MG,Matias Barbosa,14449,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Sim,Não,Sim,Não sabe,Não,Sim,Não
3140852,3 - Sudeste,31,MG,Matias Cardoso,10999,3 - 10001 até 20000,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não
3140902,3 - Sudeste,31,MG,Matipó,18914,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim
3141009,3 - Sudeste,31,MG,Mato Verde,12849,3 - 10001 até 20000,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não sabe,Não,Não,Não
3141108,3 - Sudeste,31,MG,Matozinhos,37344,4 - 20001 até 50000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Sim
3141207,3 - Sudeste,31,MG,Matutina,3846,1 - Até 5000,Não,Não,Sim,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não
3141306,3 - Sudeste,31,MG,Medeiros,3765,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
3141405,3 - Sudeste,31,MG,Medina,21409,4 - 20001 até 50000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não
3141504,3 - Sudeste,31,MG,Mendes Pimentel,6564,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Sim
3141603,3 - Sudeste,31,MG,Mercês,10868,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim
3141702,3 - Sudeste,31,MG,Mesquita,5911,2 - 5001 até 10000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não sabe,Sim,Sim,Não
3141801,3 - Sudeste,31,MG,Minas Novas,32009,4 - 20001 até 50000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não
3141900,3 - Sudeste,31,MG,Minduri,3970,1 - Até 5000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,-,-,-,-,Não sabe,Não,Não,Sim,Não,Sim
3142007,3 - Sudeste,31,MG,Mirabela,13726,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,-,-,-,-,Sim,Não,Sim,Não,Não,Não
3142106,3 - Sudeste,31,MG,Miradouro,10837,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não
3142205,3 - Sudeste,31,MG,Miraí,14946,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não sabe
3142254,3 - Sudeste,31,MG,Miravânia,4885,1 - Até 5000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não
3142304,3 - Sudeste,31,MG,Moeda,4957,1 - Até 5000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
3142403,3 - Sudeste,31,MG,Moema,7525,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não sabe,Não,Não,Não
3142502,3 - Sudeste,31,MG,Monjolos,2327,1 - Até 5000,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Sim,Sim,Sim,Não
3142601,3 - Sudeste,31,MG,Monsenhor Paulo,8711,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Sim
3142700,3 - Sudeste,31,MG,Montalvânia,15603,3 - 10001 até 20000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não sabe,Sim,Sim,Não sabe
3142809,3 - Sudeste,31,MG,Monte Alegre de Minas,21095,4 - 20001 até 50000,Não,Não,Sim,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
3142908,3 - Sudeste,31,MG,Monte Azul,21783,4 - 20001 até 50000,Não,Não,Sim,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não
3143005,3 - Sudeste,31,MG,Monte Belo,13453,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não
3143104,3 - Sudeste,31,MG,Monte Carmelo,48248,4 - 20001 até 50000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
3143153,3 - Sudeste,31,MG,Monte Formoso,4936,1 - Até 5000,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não
3143203,3 - Sudeste,31,MG,Monte Santo de Minas,21949,4 - 20001 até 50000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não
3143302,3 - Sudeste,31,MG,Montes Claros,402027,6 - 100001 até 500000,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não
3143401,3 - Sudeste,31,MG,Monte Sião,23444,4 - 20001 até 50000,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não
3143450,3 - Sudeste,31,MG,Montezuma,8168,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não
3143500,3 - Sudeste,31,MG,Morada Nova de Minas,8860,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não
3143609,3 - Sudeste,31,MG,Morro da Garça,2595,1 - Até 5000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
3143708,3 - Sudeste,31,MG,Morro do Pilar,3339,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,-,-,-,-,Sim,Sim,Sim,Sim,Sim,Sim
3143807,3 - Sudeste,31,MG,Munhoz,6261,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
3143906,3 - Sudeste,31,MG,Muriaé,108537,6 - 100001 até 500000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
3144003,3 - Sudeste,31,MG,Mutum,27528,4 - 20001 até 50000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim
3144102,3 - Sudeste,31,MG,Muzambinho,21026,4 - 20001 até 50000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não
3144201,3 - Sudeste,31,MG,Nacip Raydan,3274,1 - Até 5000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Sim,Não,Não
3144300,3 - Sudeste,31,MG,Nanuque,41787,4 - 20001 até 50000,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não
3144359,3 - Sudeste,31,MG,Naque,6930,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim
3144375,3 - Sudeste,31,MG,Natalândia,3382,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
3144409,3 - Sudeste,31,MG,Natércia,4820,1 - Até 5000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Sim,Não sabe,Sim,Não,Sim
3144508,3 - Sudeste,31,MG,Nazareno,8583,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,-,-,-,-,Sim,Sim,Não,Sim,Não,Não
3144607,3 - Sudeste,31,MG,Nepomuceno,27053,4 - 20001 até 50000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Sim,Não sabe,Não,Não,Não
3144656,3 - Sudeste,31,MG,Ninheira,10375,3 - 10001 até 20000,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não
3144672,3 - Sudeste,31,MG,Nova Belém,3465,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim
3144706,3 - Sudeste,31,MG,Nova Era,17994,3 - 10001 até 20000,Não,Não,Não,Sim,Sim,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
3144805,3 - Sudeste,31,MG,Nova Lima,92178,5 - 50001 até 100000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
3144904,3 - Sudeste,31,MG,Nova Módica,3757,1 - Até 5000,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não
3145000,3 - Sudeste,31,MG,Nova Ponte,14934,3 - 10001 até 20000,Não,Não,Sim,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não sabe,Não,Não,Não,Não,Não
3145059,3 - Sudeste,31,MG,Nova Porteirinha,7648,2 - 5001 até 10000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
